Sch_num,School,p_type,Department,Region,address,Disc_Cluster,requirement,Exam_Item,Talent,Quota,exam_date,Contact,link,note
SCH11400366,國立嘉義大學,國立,動物科學系,南區,嘉義市東區學府路300號,生物資源學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",生物能力、化學能力、實驗能力、觀察力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400367,國立嘉義大學,國立,景觀學系,南區,嘉義市東區學府路300號,其他學群,特殊才能 不同教育資歷： 1.經濟弱勢學生 2.在地學生,"1.資料審查50%
2.面試50%",基礎學科能力、溝通能力、表達能力、學習能力,3,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400368,國立嘉義大學,國立,森林暨自然資源學系,南區,嘉義市東區學府路300號,生物資源學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查60%
2.面試40%",生物能力、化學能力、實驗能力、觀察力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400369,國立嘉義大學,國立,視覺藝術學系,南區,嘉義市東區學府路300號,藝術學群,特殊才能 不同教育資歷： 1.經濟弱勢學生 2.在地學生,"1.資料審查50%
2.面試50%",創意能力、美學素養、表達能力、觀察力,6,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400370,國立嘉義大學,國立,園藝學系,南區,嘉義市東區學府路300號,生物資源學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",生物能力、化學能力、實驗能力、觀察力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400371,國立嘉義大學,國立,微生物免疫與生物藥學系,南區,嘉義市東區學府路300號,醫藥衛生學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",化學能力、生物能力、英文能力、細心度,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400372,國立嘉義大學,國立,資訊工程學系,南區,嘉義市東區學府路300號,資訊學群,特殊才能 不同教育資歷： 1.經濟弱勢學生 2.在地學生,"1.資料審查50%
2.面試50%",邏輯推理、程式設計、數學能力、英文能力,3,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】資安外加
SCH11400373,國立嘉義大學,國立,資訊工程學系,南區,嘉義市東區學府路300號,資訊學群,特殊才能 不同教育資歷：,"1.資料審查50%
2.面試50%",邏輯推理、程式設計、數學能力、英文能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】資安外加
SCH11400374,國立嘉義大學,國立,農業生物科技學系,南區,嘉義市東區學府路300號,生命科學學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",生物能力、化學能力、實驗能力、英文能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400375,國立嘉義大學,國立,農藝學系,南區,嘉義市東區學府路300號,生物資源學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",生物能力、化學能力、實驗能力、觀察力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400376,國立嘉義大學,國立,電子物理學系,南區,嘉義市東區學府路300號,數理化學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",物理能力、數學能力、邏輯推理、英文能力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400377,國立嘉義大學,國立,輔導與諮商學系,南區,嘉義市東區學府路300號,其他學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",基礎學科能力、溝通能力、表達能力、學習能力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400378,國立嘉義大學,國立,數位學習設計與管理學系,南區,嘉義市東區學府路300號,藝術學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",創意能力、美學素養、表達能力、觀察力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400379,國立嘉義大學,國立,機械與能源工程學系,南區,嘉義市東區學府路300號,工程學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",物理能力、數學能力、邏輯推理、英文能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400380,國立嘉義大學,國立,應用化學系,南區,嘉義市東區學府路300號,數理化學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",化學能力、數學能力、實驗能力、英文能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400381,國立嘉義大學,國立,應用經濟學系,南區,嘉義市東區學府路300號,財經學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",數學能力、邏輯推理、分析能力、英文能力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400382,國立嘉義大學,國立,應用數學系,南區,嘉義市東區學府路300號,數理化學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查60%
2.面試40%",數學能力、邏輯推理、抽象思考、英文能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400383,國立嘉義大學,國立,獸醫學系,南區,嘉義市東區學府路300號,醫藥衛生學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",生物能力、化學能力、英文能力、溝通能力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400384,國立嘉義大學,國立,體育與健康休閒學系,南區,嘉義市東區學府路300號,其他學群,特殊才能 不同教育資歷： 1.在地學生,"1.資料審查50%
2.面試50%",基礎學科能力、溝通能力、表達能力、學習能力,2,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】特殊選才
SCH11400385,國立嘉義大學,國立,資訊管理學系,南區,嘉義市東區學府路300號,資訊學群,特殊才能,"1.資料審查50%
2.面試50%",邏輯推理、程式設計、管理能力、英文能力,1,2024/12/21,"林組長 / 05-2717040

聯絡人：施小姐",https://www.ncyu.edu.tw/,【計畫類別】資安外加
SCH11400386,國立高雄大學,國立,工藝與創意設計學系,南區,高雄市楠梓區高雄大學路700號,藝術學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生,資料審查(30%)、實作(30%)、面試(40%),創意能力、美學素養、表達能力、觀察力,7,2024/11/30,林育伶 / 07-5919271,https://www.nuk.edu.tw/,【計畫類別】特殊選才
SCH11400387,國立高雄大學,國立,資訊工程學系,南區,高雄市楠梓區高雄大學路700號,資訊學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,資料審查(50%)、面試(50%),邏輯推理、程式設計、數學能力、英文能力,3,2024/11/30,陳淑真小姐 / 07-5919518,https://www.nuk.edu.tw/,【計畫類別】特殊選才
SCH11400388,國立宜蘭大學,國立,外國語文學系,東區,宜蘭縣宜蘭市神農路一段1號,其他學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生,書面審查及口試,基礎學科能力、溝通能力、表達能力、學習能力,3,2024/12/06,"許小姐 / 03-9357400轉7285

聯絡人：楊組長",https://www.niu.edu.tw/,"【備註】一、本系優先錄取不同教育資歷學生（含新住民及其子女、實驗教育學生）至多1名。<br />二、本系課程包含英文基礎與進階語言訓練，西洋文學、應用語言學與英語教學、第二外語和應用類課程，以培育學生之人文素養、國際視野和職場競爭力。<br />三、本系積極培養學生跨領域之專長。<br />四、本系設有「國際商務溝通碩士班」，有志深造之同學最快五年可取得學士及碩士學位。

【計畫類別】願景計畫"
SCH11400389,國立宜蘭大學,國立,外國語文學系,東區,宜蘭縣宜蘭市神農路一段1號,其他學群,"一、(一)：具備低收入戶、中低收入戶資格,一、(三)：特殊境遇家庭子女或孫子女,二：針對大學所在縣市之高中或設籍於該縣市之符合前揭資格之一的學生，各大學可設定優待條件，鼓勵在地學生在地就學。",書面審查及口試,基礎學科能力、溝通能力、表達能力、學習能力,1,2024/12/06,"許小姐 / 03-9357400轉7285

聯絡人：楊組長",https://www.niu.edu.tw/,"【備註】一、本系優先錄取不同教育資歷學生（含新住民及其子女、實驗教育學生）至多1名。<br />二、本系課程包含英文基礎與進階語言訓練，西洋文學、應用語言學與英語教學、第二外語和應用類課程，以培育學生之人文素養、國際視野和職場競爭力。<br />三、本系積極培養學生跨領域之專長。<br />四、本系設有「國際商務溝通碩士班」，有志深造之同學最快五年可取得學士及碩士學位。

【計畫類別】願景計畫"
SCH11400390,國立宜蘭大學,國立,生物技術與動物科學系,東區,宜蘭縣宜蘭市神農路一段1號,生命科學學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生,書面審查及口試,生物能力、化學能力、實驗能力、英文能力,5,2024/12/06,"許小姐 / 03-9357400轉7285

聯絡人：楊組長",https://www.niu.edu.tw/,"【備註】一、本系優先錄取不同教育資歷學生（含新住民及其子女、實驗教育學生）至多1名。<br />二、大學部規劃生物技術、動物科技與保健產品等三項專業學程，學生可依個人興趣選擇主修學程。本系特別重視實驗室訓練，三年級開始均必須進入各教授研究室接受專業實務訓練。<br />三、本校設有實驗動物中心及五結校區之實習牧場，可提供學生實習與研究之用。<br />四、大二升大三暑假提供校外實習機會（臺、中、泰、菲、馬、紐西蘭等），拓展學習視野。

【計畫類別】願景計畫"
SCH11400391,國立宜蘭大學,國立,生物技術與動物科學系,東區,宜蘭縣宜蘭市神農路一段1號,生命科學學群,"一、(一)：具備低收入戶、中低收入戶資格,一、(三)：特殊境遇家庭子女或孫子女,二：針對大學所在縣市之高中或設籍於該縣市之符合前揭資格之一的學生，各大學可設定優待條件，鼓勵在地學生在地就學。",書面審查及口試,生物能力、化學能力、實驗能力、英文能力,1,2024/12/06,"許小姐 / 03-9357400轉7285

聯絡人：楊組長",https://www.niu.edu.tw/,"【備註】一、本系優先錄取不同教育資歷學生（含新住民及其子女、實驗教育學生）至多1名。<br />二、大學部規劃生物技術、動物科技與保健產品等三項專業學程，學生可依個人興趣選擇主修學程。本系特別重視實驗室訓練，三年級開始均必須進入各教授研究室接受專業實務訓練。<br />三、本校設有實驗動物中心及五結校區之實習牧場，可提供學生實習與研究之用。<br />四、大二升大三暑假提供校外實習機會（臺、中、泰、菲、馬、紐西蘭等），拓展學習視野。

【計畫類別】願景計畫"
SCH11400392,國立宜蘭大學,國立,生物機電工程學系,東區,宜蘭縣宜蘭市神農路一段1號,生命科學學群,"一、(一)：具備低收入戶、中低收入戶資格,一、(三)：特殊境遇家庭子女或孫子女,二：針對大學所在縣市之高中或設籍於該縣市之符合前揭資格之一的學生，各大學可設定優待條件，鼓勵在地學生在地就學。",書面審查及口試,生物能力、化學能力、實驗能力、英文能力,1,2024/12/06,"許小姐 / 03-9357400轉7285

聯絡人：楊組長",https://www.niu.edu.tw/,"【備註】一、本系優先錄取不同教育資歷學生（含新住民及其子女、實驗教育學生）至多1名。<br />二、本系希望招收對工程與生物科技有興趣的學生，培育成能整合機電工程科技應用於工業及生物產業的工程人才。<br />三、操作實習為本系重點課程，學生均需透過親自操作儀器奠定基礎專業知識與實習技能，部分儀器需透過色彩判定操作。而操作實習具有一定危險性，需有能力即時移動身軀避開危險。

【計畫類別】特殊選才"
